1953	It depends what you mean by "believe" in God.	760	Es kommt darauf an, was du mit an Gott "glauben" meinst.
1954	Professors should explain everything in detail, not be succinct and always tell students to go home and read their books.	761	Professoren sollten alles im Detail erklären, nicht knapp sein und immer ihren Studenten auftragen, heimzugehen und ihre Bücher zu lesen.
1955	If I gave no answer, I would not have spoken.	762	Wenn ich keine Antwort gegeben hätte, hätte ich nicht gesprochen.
1956	Prosecutors in court have to substantiate their claims in order to prove a suspect is guilty.	763	Die Ankläger bei Gericht müssen ihre Klagen erhärten, um einen Verdächtigen als schuldig zu beweisen.
1958	It is a prevalent belief, according to a nationwide poll in the United States, that Muslims are linked with terrorism.	764	Laut einer landesweiten Umfrage in den USA ist es ein geläufiger Glaube, dass Moslems mit Terrorismus verbunden sind.
1959	My roommate is prodigal when it comes to spending money on movies; he buys them the day they're released, regardless of price.	765	Mein Zimmerkamerad ist verschwenderisch, was das Geldausgeben für Filme betrifft; er kauft sie am Tag, wo sie herauskommen, ohne Rücksicht auf den Preis.
1962	Food and drink were served in such profusion at the wedding that the bride and groom began to wonder if they should not have invited more guests.	766	Essen und Trinken wurden bei der Hochzeit in solch einem Überfluss serviert, dass Braut und Bräutigam begannen, sich zu fragen, ob sie nicht mehr Gäste einladen hätten sollen.
1963	The proliferation of Internet usage has given birth to a new generation of young people.	767	Die Verbreitung der Nutzung des Internets hat eine neue Generation von jungen Leuten hervorgebracht.
1964	My friends say I'm a prolific writer, but I haven't written anything for months.	768	Meine Freunde sagen, dass ich ein überaus produktiver Schreiber bin, aber ich habe seit Monaten nichts geschrieben.
1965	Blind people sometimes develop a compensatory ability to sense the proximity of objects around them.	769	Blinde entwickeln manchmal eine ausgleichende Fähigkeit, die Nähe der Gegenstände um sie herum zu spüren.
1966	A miser hoards money not because he is prudent but because he is greedy.	770	Ein Geizhals hortet Geld nicht, weil er klug ist, sondern weil er habgierig ist.
1967	When both girls told John they had feelings for him, he was in a quandary as to which girl he should be with.	771	Als beide Mädchen John sagten, dass sie Gefühle für ihn hatten, wusste der nicht, mit welchem Mädchen er zusammen sein sollte.
1968	Even now, many years after the Cold War, there is still much rancor between the Russians and the Germans, especially in areas once occupied by the Soviet Union.	772	Sogar jetzt, viele Jahre nach dem Kalten Krieg, ist immer noch viel Verbitterung zwischen Russen und Deutschen, besonders in Gebieten, die einst von der Sowjetunion besetzt waren.
1970	Johnson is a recluse; he prefers to isolate himself from the rest of the students in our class.	773	Johnson ist ein Einsiedler; er zieht es vor, sich vom Rest der Schüler in unserer Klasse abzusondern.
1971	Teachers must get tired of rectifying the same mistakes over and over again in their students' papers.	139490	Lehrer müssen es leid sein, wieder und wieder die gleichen Fehler in den Arbeiten ihrer Schüler zu korrigieren.
1972	The bottles of beer that I brought to the party were redundant; the host's family owned a brewery.	774	Die Bierflaschen, die ich zu der Party mitbrachte, waren überflüssig; die Familie des Gastgebers besaß eine Bierbrauerei.
1973	The witnesses were able to refute the false testimony of the suspect.	775	Die Zeugen waren imstande, die falsche Aussage des Verdächtigen zu widerlegen.
1975	Joan of Arc refused to renounce her belief that the voice she heard was from God and none other.	776	Jeanne d'Arc weigerte sich, ihre Überzeugung zu leugnen, dass die Stimme, die sie hörte, von niemand anderem als Gott war.
1976	Shocked by the events of September 11th, politicians all over the world condemned the terrorists for their reprehensible deed.	777	Schockiert durch die Ereignisse des 11. September, verurteilten Politiker in der ganzen Welt die Terroristen für ihre verwerfliche Tat.
1977	James had a great fear of making mistakes in class and being reprimanded.	778	James hatte große Angst, im Unterricht Fehler zu machen und zurechtgewiesen zu werden.
1979	My parents would repudiate my brother if they ever found out he was gay.	779	Meine Eltern würden meinen Bruder verstoßen, wenn sie herausfänden, dass er schwul ist.
1980	In order to keep his original idea from being copied, Henry resorted to reticence.	780	Um zu verhindern, dass seine Originalidee kopiert würde, verlegte sich Henry auf Schweigsamkeit.
1981	I would like to retract my previous statement.	781	Ich würde gerne meine vorhergehende Erklärung widerrufen.
1982	To win his audience, the speaker resorted to using rhetorical techniques he learned from his communication courses.	782	Um sein Publikum für sich zu gewinnen, griff der Redner auf die Anwendung rhetorischer Techniken zurück, die er in seinen Kommunikationskursen gelernt hatte.
1983	His father would never sanction his engagement to a girl who did not share the same religious beliefs as their family.	636681	Sein Vater würde niemals seine Verlobung mit einem Mädchen billigen, das nicht die religiösen Überzeugungen seiner Familie teilte.
1984	Tim is a huge fan of satirical comedy.	783	Tim ist ein großer Fan von satirischen Komödien.
1985	Though Alfred is scrupulous in fulfilling his duties at work, he is less conscientious about his obligations at home.	784	Obwohl Alfred penibel beim Erfüllen seiner Aufgaben bei der Arbeit ist, ist er weniger gewissenhaft bei seinen Pflichten zu Hause.
1986	Spenser's mother often scrutinizes him for every small mistake he makes.	785	Spensers Mutter überprüft oft jeden kleinen Fehler, den er macht.
1987	All the king's subjects, fearing his wrath, often acted quite servile.	6184	Alle Untertanen des Königs verhielten sich oft sehr unterwürfig, da sie seinen Zorn fürchteten.
1988	People are often quite skeptical about things unless given believable proof.	786	Die Leute sind oft sehr skeptisch gegenüber Dingen, wenn kein glaubwürdiger Beweis gegeben ist.
1989	From the doctor's grim expression, it was clear he had somber news for the patient.	1735514	Nach dem unheilverkündenden Gesichtsausdruck des Doktors war es klar, dass er düstere Neuigkeiten für den Patienten hatte.
1991	Sometimes he has difficulty being articulate about his views.	788	Manchmal hat er Schwierigkeiten, seine Auffassungen gut auszudrücken.
1993	Jimmy tried to cajole his parents into letting him drive across the country with his friends.	789	Jimmy versuchte, seine Eltern dazu zu kriegen, ihn mit seinen Freunden quer durch das Land fahren zu lassen.
1995	Pop artists thrive on the adulation of their loyal fans.	790	Popmusiker kommen durch die Schmeichelei ihrer treuen Fans zur vollen Entfaltung.
1996	We must learn to meet adversity gracefully.	791	Wir müssen lernen, Widrigkeiten anmutig zu begegnen.
1997	Bill Clinton spoke in ambiguous language when asked to describe his relationship with Monica Lewinsky.	792	Bill Clinton sprach eine mehrdeutige Sprache, als er gebeten wurde, sein Verhältnis mit Monika Lewinsky zu beschreiben.
1998	He was a benevolent old man who volunteered to mow his neighbors' lawns for free.	793	Er war eine gütiger alter Mann, der sich freiwillig anbot, den Rasen seiner Nachbarn kostenlos zu mähen.
1999	His stern tone and loud voice belied his inner sensitivity and caring nature.	794	Sein strenger Ton und seine laute Stimme täuschten über sein innerliches Zartgefühl und seine liebevolle Wesensart hinweg.
2002	Baffled by Sherlock Holmes' cryptic remarks, Watson wondered whether Holmes was intentionally concealing his thoughts about the crime.	6188	Verwirrt durch Sherlock Holmes rätselhafte Äußerungen, fragte sich Watson, ob Holmes absichtlich seine Überlegungen zu dem Verbrechen verheimlichte.
2003	What criterion did you use when you elected this essay as the winner?	795	Welches Kriterium wendeten Sie an, als Sie diesen Aufsatz als den Sieger auswählten?
2004	Con artists take advantage of the credulity of inexperienced investors and swindle them out of their money.	796	Trickbetrüger machen sich die Leichtgläubigkeit unerfahrener Geldgeber zu Nutze und betrügen sie um ihr Geld.
2005	I cannot dance one single step of Salsa.	797	Ich kann nicht einen Schritt Salsa tanzen.
2006	Even if your sentences were actually senseless, you at least have the luck to be able to form beautiful sentences.	798	Selbst wenn deine Sätze tatsächlich sinnfrei waren, hast du zumindest das Glück, schöne Sätze bilden zu können.
2007	I like my job very much.	799	Ich mag meine Arbeit sehr gerne.
2008	Ray was willing to corroborate Gary's story, but the police were still unconvinced that either of them were telling the truth.	800	Ray war bereit, Garys Geschichte zu bestätigen, aber die Polizei war noch immer nicht überzeugt, dass einer von beiden die Wahrheit erzählte.
2009	The murderer was convicted and sentenced to life in prison.	801	Der Mörder wurde schuldig gesprochen und zu lebenslänglicher Haft verurteilt.
2010	Sometimes hockey players get so competitive that fights break out.	1860318	Manchmal geraten Hockeyspieler so miteinander in Rage, dass es zu tätlichen Auseinandersetzungen kommt.
2011	There was a feeling of constraint in the room; no one dared to tell the king how foolish his decision was.	6183	Im Raum war eine zurückhaltende Stimmung; niemand wagte, dem König zu sagen, wie unklug seine Entscheidung war.
2012	The consensus indicates that we are opposed to the proposed idea.	802	Die Einvernehmlichkeit deutet darauf hin, dass wir gegen die vorgeschlagene Idee sind.
2013	A small forest fire can easily spread and quickly become a great conflagration.	803	Ein kleiner Waldbrand kann sich leicht ausbreiten und schnell ein großer Flächenbrand werden.
2014	Even though he had served his time in prison, the murderer was never quite condoned by the public for his crime.	804	Obwohl er seine Haftstrafe im Gefängnis abgesessen hatte, verzieh die Öffentlichkeit dem Mörder sein Verbrechen nie ganz.
2015	I find words with concise definitions to be the easiest to remember.	805	Ich finde, Wörter mit präzisen Bedeutungen kann man sich am einfachsten merken.
2016	He was still mad about the accident despite his wife's conciliatory words.	806	Er war immer noch verärgert über den Unfall, trotz den versöhnlichen Worten seiner Frau.
2017	A cursory examination of his teeth indicated that he had gingivitis.	807	Eine grobe Untersuchung seiner Zähne gab zu erkennen, dass er eine Zahnfleischentzündung hatte.
2018	It was a surprise to see all the students behaving with decorum on prom night.	808	Es war eine Überraschung zu sehen, dass sich die Studenten am Abend des Abschlussballs alle anständig verhielten.
2019	The news article painted the defendant as a guilty man, even though he had been proven innocent.	809	Der Zeitungsartikel beschrieb den Angeklagten wie einen Schuldigen, obwohl er erwiesenermaßen unschuldig war.
2020	The politician pushed for reform by denouncing the corruption of the government officials.	810	Der Politiker drängte auf eine Reform, indem er die Bestechlichkeit der Regierungsverantwortlichen anprangerte.
2021	The depravity of the king's deeds led the people to believe he was nothing more than a tyrant that needed to be overthrown.	811	Die Verderbtheit der Taten des Königs brachte die Leute dazu, zu glauben, dass er nicht mehr als eine Tyrann sei, den man stürzen müsse.
2022	I dreamt about you.	812	Ich habe von dir geträumt.
2023	I have to get a new computer.	813	Ich brauche einen neuen Computer.
2024	I won't lose!	814	Ich werde nicht verlieren!
2025	I was late to school.	815	Ich bin zu spät in die Schule gekommen.
2026	Classes are starting again soon.	816	Der Unterricht fängt bald wieder an.
2027	I think I'm gonna sneeze. Give me a tissue.	817	Ich glaube, ich werde niesen... Gib mir ein Taschentuch.
2028	For a moment there, I thought he had gone mad.	818	Einen Moment lang habe ich geglaubt, er wäre verrückt geworden.
2029	This day was just a waste of time and money.	819	Dieser Tag war nur Zeit- und Geldverschwendung.
2030	It caught me off guard; I didn't know what to do.	820	Das hat mich überrascht, ich wusste nicht, was ich tun sollte.
2031	But you've never told me about this!	821	Aber das hast du mir ja nie gesagt!
2032	I've changed my website's layout.	822	Ich habe das Layout meiner Website geändert.
2033	When we are small, everything seems so big.	823	Wenn wir klein sind, kommt uns alles so groß vor.
2034	He won't beat me.	824	Er wird mich nicht schlagen.
2035	I have to do laundry while it's still sunny.	825	Ich muss die Wäsche machen, solange die Sonne noch da ist.
2036	Sorry, I don't think I'm gonna be able to.	827	Tut mir leid, ich denke nicht, dass ich können werde.
2037	You had plenty of time.	828	Du hattest eine Menge Zeit.
2038	Stop criticizing me!	829	Hör auf, mich zu kritisieren!
2038	Stop criticizing me!	2196716	Hört auf, mich zu kritisieren!
2038	Stop criticizing me!	2196718	Hören Sie auf, Kritik an mir zu üben!
2039	Come on! Talk to me, Trang.	830	Los! Sprich mit mir, Trang.
2040	I'm almost done.	831	Ich bin fast fertig.
2041	Take the other chair!	832	Nimm den anderen Stuhl!
2042	How many sandwiches are there left?	833	Wie viele Sandwichs sind noch übrig?
2043	I'm not inspired anymore.	834	Ich bin nicht mehr inspiriert.
2044	I won't lower myself to his level.	835	Ich werde mich nicht auf sein Niveau herablassen.
2045	We could see the sunset from the window.	836	Wir konnten den Sonnenuntergang vom Fenster aus sehen.
2046	It's driving me crazy.	837	Das macht mich verrückt.
2047	Did you say that I could never win?	838	Hast du gesagt, ich könne nie gewinnen?
2048	It's all dark outside.	839	Draußen ist es ganz dunkel.
2049	What happened? There's water all over the apartment.	840	Was ist passiert? Überall in der Wohnung ist Wasser.
2050	During summer breaks, I ate dinner at midnight.	841	Während der Sommerferien habe ich um Mitternacht Abendessen gegessen.
2051	You can finish your essay now.	842	Du kannst deinen Aufsatz jetzt beenden.
2052	You will say and do things your parents said and did, even if you swore you would never do them.	843	Du wirst die Dinge sagen und tun, die deine Eltern sagten und taten, selbst wenn du geschworen hast, das nie zu tun.
2053	I am alive even though I am not giving any sign of life.	844	Ich bin am Leben, obwohl ich kein Lebenszeichen gebe.
2054	Never try to die.	845	Versuche nie, zu sterben.
2055	I am too old for this world.	508476	Ich bin zu alt für diese Welt.
2056	Life begins when we realize who we really are.	847	Das Leben beginnt, wenn man realisiert, wer man wirklich ist.
2057	Life starts when you decide what you are expecting from it.	848	Das Leben beginnt, wenn man entscheidet, was man von ihm erwartet.
2058	Life begins when you pay taxes.	849	Das Leben beginnt, wenn man Steuern zahlt.
2059	What you don't have is better than what you do have.	850	Das, was du nicht hast, ist besser als das, was du hast.
2060	Life begins when you're ready to live it.	851	Das Leben beginnt, wenn du bereit bist, es zu leben.
2060	Life begins when you're ready to live it.	808720	Das Leben fängt an, wenn man bereit ist, es zu leben.
2061	It is never too late to learn.	852	Es ist nie zu spät zum Lernen.
2061	It is never too late to learn.	341240	Man ist niemals zu alt zum Lernen.
2061	It is never too late to learn.	541786	Man ist nie zu alt zum Lernen.
2062	It's just five in the morning, but nevertheless it is light out.	853	Es ist erst 5 Uhr morgens und trotzdem ist es hell.
2063	He told me the story of his life.	854	Er erzählte mir seine Lebensgeschichte.
2063	He told me the story of his life.	1544259	Er hat mir seine Lebensgeschichte erzählt.
2064	I never said I was fragile.	855	Ich habe nie gesagt, ich sei zerbrechlich.
2065	I wonder if I am made for this world.	856	Ich frage mich, ob ich für diese Welt gemacht bin.
2066	What are you talking about?	857	Von was redest du?
2066	What are you talking about?	340727	Wovon redest du?
2066	What are you talking about?	1400437	Worüber sprichst du?
2067	I want a piece of candy.	858	Ich will ein Bonbon.
2068	I knew that today would be fun.	859	Ich wusste, es würde heute lustig sein.
2069	A child is not a vessel for filling, but a fire to light.	681	Ein Kind ist nicht ein Gefäß zum Vollfüllen, sondern ein Feuer zum Anzünden.
2069	A child is not a vessel for filling, but a fire to light.	823120	Ein Kind ist kein Gefäß, das man füllt, sondern ein Feuer, das man entfacht.
2070	Sadly many people will believe things told to them via an email which they would find implausible face-to-face.	860	Leider würden viele Leute Dinge glauben, die man ihnen per E-Mail sagt, die sie persönlich erzählt nicht plausibel finden würden.
2071	It might sound far-fetched, but this is a real problem.	861	Das mag wie an den Haaren herbeigezogen erscheinen, aber es ist ein echtes Problem.
2072	The police are really good at understanding "Someone stole my credit card and ran up a lot of charges." It's a lot harder to get them to buy into "Someone stole my magic sword."	862	Die Polizei ist gut darin zu verstehen, dass jemand meine Kreditkarte gestohlen hat und viel Geld abgehoben hat. Es ist viel schwieriger, ihnen beizubringen, dass „jemand mein magisches Schwert gestohlen“ hat.
2073	When are we eating? I'm hungry!	863	Wann essen wir? Ich habe Hunger!
2073	When are we eating? I'm hungry!	1210842	Wann essen wir? Ich bin hungrig!
2075	I have class tomorrow.	865	Ich habe morgen Unterricht.
2076	I can't believe it!	866	Ich kann es nicht glauben!
2077	"Thank you." "You're welcome."	867	„Danke!“ – „Keine Ursache!“
2077	"Thank you." "You're welcome."	626428	„Danke!“ – „Bitte!“
2077	"Thank you." "You're welcome."	2821875	„Danke!“ – „Nichts zu danken!“
2078	How do you pronounce "pronounce"?	868	Wie spricht man „pronounce“ aus?
2079	Winter is my favorite season.	869	Der Winter ist meine Lieblingsjahreszeit.
2080	It's difficult to have great ideas.	870	Es ist schwierig, großartige Ideen zu haben.
2081	The data suggest that the optimum length of a lecture may be 30 instead of 60 minutes.	872	Die Sachverhalte deuten an, dass die optimale Dauer einer Vorlesung 30 statt 60 Minuten wäre.
2082	I tend to look at the pictures before reading the text.	873	Ich neige dazu, die Bilder anzuschauen, bevor ich den Text lese.
2083	I learned a lot from you.	874	Ich habe viel von dir gelernt.
2084	We walked a lot.	461403	Wir sind viel gelaufen.
2085	I spent twelve hours on the train.	876	Ich habe zwölf Stunden im Zug verbracht.
2085	I spent twelve hours on the train.	442320	Ich war 12 Stunden im Zug.
2086	She got sick this weekend.	877	Sie ist an diesem Wochenende krank geworden.
2087	Hold on, someone is knocking at my door.	878	Warte mal, jemand klopft an meiner Tür.
2088	He's rich. He doesn't need money!	879	Er ist reich, er braucht kein Geld!
2089	He's sleeping like a baby.	880	Er schläft wie ein Baby.
2089	He's sleeping like a baby.	3016218	Er schläft wie ein kleines Kind.
2090	They're making too much noise. I can't concentrate.	881	Sie machen zu viel Lärm, ich kann mich nicht konzentrieren.
2091	I want a massage. I need to relax.	882	Ich habe Lust auf eine Massage. Ich muss mich entspannen.
2092	You're sick. You have to rest.	883	Du bist krank, du musst dich ausruhen.
2093	There's a secret path on the left.	884	Links ist ein Geheimweg.
2094	Smith has spent years studying the effects of sleep and sleep loss on memory and learning.	885	Smith hat jahrelang die Auswirkungen von Schlaf und Schlafmangel auf das Gedächtnis und das Lernen untersucht.
2095	She's asking for the impossible.	886	Sie fordert das Unmögliche.
2096	He disappeared without a trace.	887	Er ist spurlos verschwunden.
2096	He disappeared without a trace.	1536426	Er verschwand spurlos.
2097	I can place the palms of my hands on the floor without bending my knees.	889	Ich kann meine Handflächen auf den Boden setzen, ohne meine Knie zu beugen.
2098	There cannot be progress without communication.	888	Es kann keinen Fortschritt geben ohne Kommunikation.
2099	Everyone would like to believe that dreams can come true.	890	Jeder würde gerne glauben, dass Träume wahr werden können.
2100	The best way to make your dreams come true is to wake up.	891	Die beste Art, seine Träume zu realisieren, ist, aufzuwachen.
2101	The world doesn't revolve around you.	892	Die Welt dreht sich nicht um dich.
2102	The world is full of fools.	893	Die Welt ist voller Dummköpfe.
2102	The world is full of fools.	1228494	Die Welt ist voller Narren.
2103	Are you saying my life is in danger?	894	Sagst du gerade, dass mein Leben in Gefahr ist?
2104	Do you have any idea what my life is like?	895	Hast du eine Vorstellung davon, wie mein Leben aussieht?
2105	This place has a mysterious atmosphere.	896	An diesem Ort herrscht eine geheimnisvolle Stimmung.
2106	I look forward to hearing your thoughts on this matter.	897	Ich freue mich darauf, Ihre Gedanken zu diesem Thema zu hören.
2107	So what if I am gay? Is it a crime?	898	Und was macht es, wenn ich schwul bin? Ist das ein Verbrechen?
2108	My life is hollow without him.	899	Mein Leben ist leer ohne ihn.
2109	I don't want to fail my exams.	900	Ich will nicht durch meine Prüfungen fallen.
2110	My mother bought two bottles of orange juice.	901	Meine Mutter hat zwei Flaschen Orangensaft gekauft.
2111	She was wearing a black hat.	902	Sie trug einen schwarzen Hut.
2112	We made pancakes for breakfast.	903	Wir haben Pfannkuchen zum Frühstück gemacht.
2112	We made pancakes for breakfast.	788285	Wir haben Eierkuchen zum Frühstück gemacht.
2114	I spent the whole afternoon chatting with friends.	905	Ich habe den ganzen Nachmittag damit verbracht, mit Freunden zu schwätzen.
2115	I want to be more independent.	906	Ich will unabhängiger sein.
2116	Are you just going to stand there all day?	907	Wirst du dort den ganzen Tag stehen bleiben?
2117	A rabbit has long ears and a short tail.	908	Ein Kaninchen hat lange Ohren und einen kurzen Schwanz.
2118	My heart was filled with happiness.	909	Mein Herz war voller Freude.
2119	He wishes to erase bad memories.	910	Er will schlechte Erinnerungen ausradieren.
2120	Sir, you are not allowed to park your car here.	911	Sie dürfen Ihr Auto hier nicht parken.
2121	Your secret will be safe with me.	913	Ich werde dein Geheimnis hüten.
2122	I don't want to hear any more of your complaining.	914	Ich will dein Gejammer nicht mehr hören.
2123	Tell them to call me before they leave.	915	Sag ihnen, dass sie mich anrufen sollen, bevor sie losgehen.
2124	You should have refused such an unfair proposal.	916	So einen ungerechten Vorschlag hättest du ablehnen sollen.
2125	I don't have the strength to keep trying.	917	Ich habe nicht die Kraft, es weiter zu versuchen.
2126	Mathematics is not just the memorization of formulas.	918	Mathematik ist nicht einfach das Auswendiglernen von Formeln.
2126	Mathematics is not just the memorization of formulas.	606226	Mathematik ist nicht das bloße Auswendiglernen von Formeln.
2127	I didn't mean to give you that impression.	919	Ich hatte nicht vor, diesen Eindruck bei dir zu hinterlassen.
2128	Yes! I won twice in a row!	920	Ja! Ich habe zweimal hintereinander gewonnen!
2129	I'm tired of eating fast food.	921	Ich habe es satt, Fastfood zu essen.
2130	I'm sick and tired of being sick and tired.	923	Ich habe es satt, es satt zu haben.
2131	I can't wait to go on a vacation.	924	Ich kann es gar nicht erwarten, in den Urlaub zu fahren.
2132	The rooms in this hotel are really very bad at muffling sounds. I can hear my neighbor chewing his gum!	922	Die Zimmer dieses Hotels sind wirklich sehr schlecht schallgedämpft. Ich kann meinen Nachbarn seinen Kaugummi kauen hören!
2133	The essence of mathematics is liberty.	925	Das Wesen der Mathematik liegt in ihrer Freiheit.
2134	Can you imagine what our lives would be like without electricity?	926	Kannst du dir vorstellen, wie unser Leben ohne Elektrizität aussehen würde?
2134	Can you imagine what our lives would be like without electricity?	1039032	Könnt ihr euch vorstellen, wie unser Leben ohne Strom ausschauen würde?
2136	Where is the bathroom?	928	Wo ist die Toilette?
2136	Where is the bathroom?	476681	Wo ist das Badezimmer?
2136	Where is the bathroom?	976178	Wo ist das Klo?
2137	If you lend someone $20 and never see that person again, it was probably worth it.	1174	Wenn Sie jemandem 20$ leihen und sie diesen Menschen nie wiedersehen, dann war es das wahrscheinlich wert.
2138	The essence of liberty is mathematics.	929	Das Wesen der Freiheit liegt in der Mathematik.
2139	His story was too ridiculous for anyone to believe.	930	Seine Geschichte war zu lächerlich, um von irgendjemandem geglaubt zu werden.
2140	How many hours of sleep do you need?	931	Wie viele Stunden Schlaf brauchst du?
2141	Each person is a world.	932	Jeder Mensch ist eine Welt.
2142	I have French nationality but Vietnamese origins.	935	Ich habe die französische Staatsbürgerschaft, aber ich bin von vietnamesischer Abstammung.
2143	It's very frustrating to try to find your glasses when you can't see anything without glasses.	937	Es ist sehr frustierend, zu versuchen, seine Brille wiederzufinden, wenn man ohne Brille nichts sieht.
2144	Do you think mankind will someday colonize the Moon?	938	Denkst du, dass die Menschen eines Tages den Mond besiedeln werden?
2145	What famous songs do you wish you had composed, and why?	939	Welche berühmten Lieder hättet ihr gerne komponiert, und warum?
2146	I'm going to buy myself a new camera, digital this time.	940	Ich werde mir eine neue Kamera kaufen, dieses Mal eine digitale.
2147	I'm crazy about you.	941	Ich bin verrückt nach dir.
2148	I don't know what is worse.	942	Ich weiß nicht, was schlimmer ist.
2149	Life in prison is worse than the life of an animal.	943	Das Leben im Gefängnis ist schlimmer als das Leben eines Tieres.
2150	I am proud to be a part of this project.	944	Ich bin stolz, an diesem Projekt teilzuhaben.
2151	Beauty lies in the eyes of the one who sees.	946	Die Schönheit liegt im Auge des Betrachters.
2152	Who buys this type of art?	947	Wer kauft diese Art von Kunst?
2153	Why can't we tickle ourselves?	950	Wieso können wir uns nicht selber kitzeln?
2154	The answer leads us to a vicious circle.	951	Die Antwort führt uns in einen Teufelskreis.
2155	I'm too lazy to do my homework.	952	Ich bin zu faul, meine Hausaufgaben zu machen.
2156	What... you still don't know how to drive?	953	Was... du kannst immer noch nicht Auto fahren?
2157	Have you got a beard already?	955	Hast du schon einen Bart?
2158	I feel that I am free.	956	Ich fühle, dass ich frei bin.
2159	Freedom is not free.	958	Die Freiheit ist nicht kostenlos.
2160	I created a shortcut on the desktop.	962	Ich habe eine Verknüpfung auf dem Desktop hergestellt.
2161	I want an MP3 player!	963	Ich will einen MP3-Player!
2161	I want an MP3 player!	3117431	Ich will einen MP3-Spieler!
2162	My brother is very important. At least he thinks he is.	965	Mein Bruder ist sehr wichtig. Zumindest denkt er das.
2163	While eating a pizza he was annoying his sister.	966	Beim Pizzaessen ärgerte er seine Schwester.
2166	What?! You ate my chocolate bear?!	967	Was?! Du hast meinen Schokoladenbären gegessen?!
2167	No, I cannot let you in, there's one person too many.	968	Nein, ich kann Sie nicht reinlassen, es ist eine Person zu viel.
2168	Where are you?	964	Wo bist du?
2168	Where are you?	749666	Wo seid ihr?
2168	Where are you?	783853	Wo sind Sie?
2171	He's got a face like a month of wet Sundays.	972	Er schaut wie sieben Tage Regenwetter.
2172	Holy crap, who's the asshole who dares call me in the middle of the night?!	973	Scheiße, wer ist der Vollidiot, der es wagt, mich mitten in der Nacht anzurufen?!
2173	He has just published an interesting series of articles.	974	Er hat gerade eine interessante Serie von Artikeln veröffentlicht.
2174	You piss me off!	975	Du gehst mir auf den Wecker!
2174	You piss me off!	692034	Du machst mich rasend!
2175	No way!	976	Unmöglich!
2175	No way!	722128	Das gibt’s doch nicht!
2175	No way!	1670006	Ausgeschlossen!
2175	No way!	2344583	In keinster Weise!
2176	It's a dead end.	977	Das ist eine Sackgasse.
2177	I don't necessarily trust translations.	978	Ich vertraue Übersetzungen nicht unbedingt.
2178	To share one's passion is to live it fully.	979	Seine Leidenschaft zu teilen bedeutet, sie voll zu leben.
2179	The day before yesterday you impressed everyone, but I already knew you.	981	Vorgestern hast du alle beeindruckt, aber ich kannte dich schon.
2180	If I showed you my house, my neighborhood back then, would you understand where I am from?	982	Wenn ich dir mein Haus zeigen würde, mein Viertel von damals, würdest du verstehen, woher ich komme?
2181	Life is not long, it is wide!	984	Das Leben ist nicht lang, es ist breit!
2182	When I was your age, Pluto was a planet.	985	Als ich in deinem Alter war, war Pluto ein Planet.
2183	She is on the verge of a nervous breakdown.	986	Sie ist am Rand eines Nervenzusammenbruchs.
2184	Elephants are the largest land animals alive today.	987	Elefanten sind die größten derzeitig lebenden Landtiere.
2185	If you teach me how to dance, I will show you my hidden scars.	991	Wenn du mir das Tanzen beibringst, werde ich dir meine versteckten Narben zeigen.
2186	The elevators in a skyscraper are vital systems.	992	Die Aufzüge eines Wolkenkratzers sind lebenswichtige Systeme.
2187	Fruits and vegetables are essential to a balanced diet.	995	Obst und Gemüse sind unentbehrlich für eine ausgewogene Ernährung.
2188	Cheese is a solid food made from the milk of cows, goats, sheep, and other mammals.	996	Käse ist ein festes Nahrungsmittel, das aus der Milch von Kühen, Ziegen, Schafen oder anderen Säugetieren hergestellt wird.
2189	I still don't like Cavalieri, Tonelli, or Fubini... and my oral calculus exam is already tomorrow.	997	Ich mag Cavalieri, Tonelli und Fubini immer noch nicht, und morgen habe ich schon meine mündliche Analysisprüfung.
2190	I usually take a shower in the evening.	998	Ich dusche gewöhnlich abends.
2191	He spent the evening reading a book.	999	Er verbrachte den Abend damit, ein Buch zu lesen.
2192	You have been thinking about this problem the whole morning. Take a break; go eat lunch.	1000	Du hast den ganzen Morgen über dieses Problem nachgedacht. Mach eine Pause, geh mittagessen.
2192	You have been thinking about this problem the whole morning. Take a break; go eat lunch.	2031402	Ihr habt den ganzen Morgen über dieses Problem nachgedacht. Macht eine Pause, geht Mittag essen.
2192	You have been thinking about this problem the whole morning. Take a break; go eat lunch.	2031407	Sie haben sich den ganzen Morgen über dieses Problem Gedanken gemacht. Machen Sie eine Pause, essen Sie zu Mittag.
2193	If I don't do it now, I never will.	1001	Wenn ich es nicht jetzt tue, dann werde ich es nie tun.
2194	Good night. Sweet dreams.	1002	Gute Nacht. Träum was Schönes.
2195	This song is so moving that it brings tears to my eyes.	1003	Dieses Lied ist so bewegend, dass es mir die Tränen in die Augen treibt.
2196	There are a lot of things you don't know about my personality.	1004	Es gibt viele Dinge über meine Persönlichkeit, die du nicht weißt.
2197	Perhaps you are right, I have been selfish.	1005	Vielleicht hast du Recht, ich war egoistisch.
2198	Everyone deserves a second chance.	1006	Jeder verdient eine zweite Chance.
2199	When we borrow money, we must agree on the conditions.	1008	Wenn man hingegen um Geld bittet, muss man gewisse Bedingungen annehmen.
2200	What is the advantage of this technology?	1009	Was ist der Vorteil dieser Technologie?
2201	If you do not have this program, you can download it now.	1010	Wenn Sie nicht über dieses Programm verfügen, können Sie es jetzt herunterladen.
